ip_address,hostname,mac_address,device_type,manufacturer,model,is_managed,has_security_patches,encryption_enabled,authentication_required,firewall_protected,access_control,vulnerabilities,cve_count,last_seen,confidence_level,firmware_version,protocol
192.168.212.64,IP_C-4625,28:1C:39:5A:36:5C,IP_Camera,Endress+Hauser,IP_Camera-114,true,true,false,true,true,Role-Based,3,1,2025-11-03,89,R511.5,Unknown
192.168.203.63,DEVICE-192-168-203-63,37:2B:54:2E:2A:36,Gateway,Rosemount,Gateway-180,true,true,false,false,false,Basic,3,1,2025-11-04,81,v14.3,Unknown
192.168.110.246,,31:35:43:4D:3C:1F,Switch,Generic,Unknown,true,true,false,true,false,Role-Based,1,0,2025-11-05,98,v5.0,HART-IP
192.168.167.48,Gate-5794,4C:3B:1B:45:23:49,Gateway,Rosemount,Gateway-916,true,true,false,true,true,Role-Based,1,0,2025-11-10,91,Unknown,HART-IP
192.168.230.38,Smar-2714,4B:59:49:17:3D:56,Smart_Transmitter,Rosemount,Smart_Transmitter-770,false,false,false,true,true,None,12,1,2025-11-03,64,v2.8.3,Modbus TCP
192.168.127.106,Swit-5870,32:39:5A:46:5B:F,Switch,Schneider,Switch-763,true,true,false,false,true,Role-Based,3,1,2025-11-05,70,v2.8.1,Modbus TCP
192.168.141.103,DEVICE-192-168-141-103,5B:5C:51:52:55:23,IP_Camera,Rosemount,IP_Camera-668,true,true,false,false,false,Role-Based,2,1,2025-11-09,78,v16.0,Unknown
192.168.154.94,Smar-2744,2F:30:61:2D:44:D,Smart_Transmitter,Siemens,Smart_Transmitter-983,true,true,false,false,true,Role-Based,2,0,2025-11-10,67,v21.11,HART-IP
192.168.132.215,Swit-4872,1B:4A:17:47:3F:30,Switch,Emerson,Switch-182,true,true,false,false,false,Role-Based,1,0,2025-11-03,79,Unknown,BACnet
192.168.126.38,DEVICE-192-168-126-38,2F:2F:43:25:46:33,Analyzer,Yokogawa,Analyzer-462,true,true,false,false,false,Role-Based,2,0,2025-11-05,77,v3.1.0,Unknown
192.168.19.232,,46:33:32:35:24:59,Controller,ABB,Model-5799,false,false,false,true,true,None,9,5,2025-11-05,69,R4.03,Profinet
192.168.101.98,RTU-1107,5E:49:F:5E:B:1E,RTU,Siemens,Model-6373,true,true,false,true,true,Basic,1,0,2025-11-09,93,v20.19,Modbus TCP
192.168.102.30,DEVICE-192-168-102-30,36:13:4E:1F:62:27,VFD,Endress+Hauser,VFD-996,false,false,false,false,true,None,5,0,2025-11-03,93,v1.2.3,Unknown
192.168.248.210,Swit-1458,45:49:3C:18:61:3A,Switch,Yokogawa,Switch-379,true,true,false,false,true,Role-Based,3,1,2025-11-08,88,Unknown,HART-IP
192.168.51.173,DEVICE-192-168-51-173,3B:19:59:59:3D:3D,VFD,ABB,VFD-596,true,true,false,false,true,Role-Based,1,0,2025-11-07,95,v3.1.0,Modbus TCP
192.168.214.136,DEVICE-192-168-214-136,62:2A:52:17:62:54,Analyzer,Schneider,Analyzer-202,true,true,false,false,true,Role-Based,3,1,2025-11-05,81,v20.19,Modbus TCP
192.168.28.24,,51:2F:11:32:14:24,Smart_Transmitter,Siemens,Smart_Transmitter-315,true,true,false,false,true,Role-Based,1,0,2025-11-04,61,R511.5,Modbus TCP
192.168.171.149,RTU-278,37:2F:4B:60:1D:10,RTU,Yokogawa,Model-4284,true,false,true,true,true,Role-Based,2,0,2025-11-09,87,v20.19,Profinet
192.168.120.203,Anal-6017,13:1A:3E:5F:5C:20,Analyzer,Endress+Hauser,Analyzer-889,true,true,false,false,false,Role-Based,3,0,2025-11-06,61,v2.8.3,Unknown
192.168.238.198,,3D:59:4F:2B:C:5E,Switch,Rosemount,Switch-425,true,true,false,false,true,Role-Based,0,0,2025-11-03,62,v20.19,HART-IP
192.168.191.222,IP_C-7923,59:16:5D:5E:4B:2C,IP_Camera,Siemens,IP_Camera-835,true,true,false,false,true,Basic,2,1,2025-11-08,72,v3.1.0,BACnet
192.168.142.37,,26:27:54:4A:60:18,Smart_Transmitter,Generic,Unknown,true,true,true,true,true,Role-Based,1,0,2025-11-03,73,v1.2.3,Modbus TCP
192.168.95.178,,49:4C:2E:59:26:55,Smart_Transmitter,Schneider,Smart_Transmitter-566,true,true,false,false,true,Basic,2,0,2025-11-09,89,v16.0,Unknown
192.168.197.26,DEVICE-192-168-197-26,37:1C:46:E:2F:29,Analyzer,Emerson,Analyzer-978,true,false,true,false,true,Basic,2,1,2025-11-07,79,v16.0,Unknown
192.168.26.63,DEVICE-192-168-26-63,D:3A:42:36:4D:61,Gateway,Schneider,Gateway-908,true,true,false,false,true,Basic,2,1,2025-11-05,62,v16.0,HART-IP
192.168.77.209,Swit-3012,17:B:55:24:19:21,Switch,Endress+Hauser,Switch-922,true,true,false,true,true,Basic,3,0,2025-11-04,68,v5.0,HART-IP
192.168.66.193,Prot-2044,B:19:1F:F:45:36,Protocol_Converter,Endress+Hauser,Protocol_Converter-271,true,true,false,false,false,Basic,0,0,2025-11-08,77,v21.11,BACnet
192.168.24.92,,13:21:2A:F:2D:56,Smart_Transmitter,Siemens,Smart_Transmitter-755,true,true,false,false,true,Basic,3,0,2025-11-05,100,v2.8.1,Modbus TCP
192.168.79.244,,11:3D:1D:28:33:40,Controller,Unknown,Unknown,true,false,true,true,false,Basic,2,1,2025-11-03,87,v20.19,Proprietary
192.168.165.16,,55:2A:E:2E:21:B,Gateway,Yokogawa,Gateway-326,false,false,false,false,true,None,12,5,2025-11-08,84,v3.1.0,Modbus TCP
192.168.234.195,,40:38:E:57:5F:2E,Analyzer,ABB,Analyzer-325,true,true,false,true,true,Role-Based,3,1,2025-11-03,79,v4.5.2,BACnet
192.168.107.239,,5B:33:1A:42:17:50,Smart_Transmitter,ABB,Smart_Transmitter-909,true,true,false,false,true,Role-Based,2,1,2025-11-07,67,v14.3,BACnet
192.168.239.53,VFD-1839,40:2A:43:2F:1E:33,VFD,Siemens,VFD-386,true,true,false,false,true,Basic,3,1,2025-11-03,83,v16.0,HART-IP
192.168.204.127,,1B:28:5E:4D:22:1F,Analyzer,Rosemount,Analyzer-678,true,true,false,false,true,Role-Based,3,0,2025-11-06,68,R4.03,BACnet
192.168.187.111,Gate-4716,3D:41:38:24:60:2B,Gateway,ABB,Gateway-941,true,true,false,false,true,Role-Based,3,1,2025-11-09,65,v3.1.0,BACnet
192.168.55.211,IP_C-5751,19:5C:5B:61:2C:31,IP_Camera,ABB,IP_Camera-208,true,true,false,false,false,Role-Based,2,1,2025-11-07,86,R4.03,HART-IP
192.168.38.186,DEVICE-192-168-38-186,5C:4A:49:2B:28:27,Switch,Generic,Unknown,true,true,false,false,false,Basic,3,1,2025-11-09,79,v20.19,BACnet
192.168.75.57,DEVICE-192-168-75-57,37:28:19:2B:23:30,Protocol_Converter,Emerson,Protocol_Converter-265,true,true,true,true,true,Basic,0,0,2025-11-03,99,v14.3,Modbus TCP
192.168.229.58,,5C:F:34:32:23:18,Switch,Schneider,Switch-931,false,false,false,false,true,None,5,3,2025-11-04,71,v16.0,BACnet
192.168.250.67,Swit-4467,50:3A:50:1C:5A:4B,Switch,Generic,Unknown,true,true,false,true,false,Basic,1,0,2025-11-09,89,v5.0,Unknown
192.168.223.122,PLC-351,13:13:33:26:57:24,PLC,Allen-Bradley,Model-3826,true,true,false,false,false,Basic,0,0,2025-11-05,88,v16.0,Modbus TCP
192.168.52.166,DEVICE-192-168-52-166,24:51:2B:33:35:55,Analyzer,Yokogawa,Analyzer-242,false,false,false,false,true,None,2,1,2025-11-03,70,v1.2.3,Modbus TCP
192.168.105.33,Smar-4264,39:25:11:19:1E:D,Smart_Transmitter,Unknown,Unknown,true,true,false,false,true,Basic,1,0,2025-11-05,88,v2.8.3,Modbus TCP
192.168.43.179,,31:D:25:61:15:5E,Switch,Generic,Unknown,true,true,false,false,false,Role-Based,0,0,2025-11-05,86,v4.5.2,Unknown
192.168.175.100,Swit-5533,D:2D:4C:1B:20:40,Switch,Endress+Hauser,Switch-327,true,true,true,false,true,Basic,1,0,2025-11-09,60,v16.0,Modbus TCP
192.168.105.93,,52:3D:2A:33:30:23,SCADA,Generic,Unknown,true,true,false,true,true,Role-Based,2,1,2025-11-09,83,v3.1.0,EtherNet/IP
192.168.193.226,Safe-8481,52:4E:40:C:44:4B,Safety_Controller,Endress+Hauser,Safety_Controller-135,false,false,false,false,true,None,8,2,2025-11-06,90,v14.3,HART-IP
192.168.220.151,DEVICE-192-168-220-151,20:3A:10:63:48:2E,Protocol_Converter,Endress+Hauser,Protocol_Converter-384,true,true,false,false,true,Role-Based,1,0,2025-11-07,90,v20.19,BACnet
192.168.208.10,DEVICE-192-168-208-10,4B:48:29:30:45:46,Controller,Allen-Bradley,Model-4853,true,true,false,true,true,Role-Based,1,0,2025-11-04,62,R511.5,Proprietary
192.168.48.250,DEVICE-192-168-48-250,33:A:39:30:2B:2A,Safety_Controller,Generic,Unknown,false,false,false,false,false,None,3,0,2025-11-06,62,v4.5.2,BACnet
192.168.43.111,,27:5D:5A:53:17:46,Smart_Transmitter,ABB,Smart_Transmitter-179,true,true,false,false,true,Role-Based,0,0,2025-11-04,71,v3.1.0,Unknown
192.168.25.36,,62:5D:35:5A:30:1D,Analyzer,Yokogawa,Analyzer-364,false,false,false,true,true,None,8,3,2025-11-05,67,v2.8.3,HART-IP
192.168.159.146,DEVICE-192-168-159-146,21:42:38:23:28:35,Smart_Transmitter,Emerson,Smart_Transmitter-982,false,false,false,false,true,None,2,1,2025-11-09,62,Unknown,BACnet
192.168.234.230,Prot-8365,31:1F:44:4E:5E:42,Protocol_Converter,Siemens,Protocol_Converter-280,false,false,false,false,true,None,4,2,2025-11-08,100,v2.8.1,BACnet
192.168.109.226,DEVICE-192-168-109-226,57:1D:2A:5B:C:5B,Switch,Emerson,Switch-721,true,true,false,true,true,Basic,2,0,2025-11-05,96,v20.19,BACnet
192.168.108.228,DEVICE-192-168-108-228,28:59:1C:43:39:1A,RTU,GE,Model-2408,true,true,true,true,true,Basic,2,0,2025-11-10,62,v2.8.3,Modbus TCP
192.168.132.108,DEVICE-192-168-132-108,26:19:20:55:48:41,Safety_Controller,Generic,Unknown,true,true,false,false,true,Role-Based,0,0,2025-11-05,73,v2.8.1,Unknown
192.168.204.207,Safe-6085,33:32:49:F:3F:33,Safety_Controller,Emerson,Safety_Controller-369,true,false,false,true,false,Role-Based,2,0,2025-11-09,94,v21.11,Modbus TCP
192.168.67.45,DEVICE-192-168-67-45,1C:3F:55:20:2C:37,Protocol_Converter,Schneider,Protocol_Converter-852,true,true,false,true,true,Basic,3,0,2025-11-04,64,v5.0,Modbus TCP
192.168.61.83,,33:58:37:1E:1F:2A,Gateway,Siemens,Gateway-661,true,true,false,false,true,Basic,2,0,2025-11-05,77,v20.19,HART-IP
192.168.173.208,DEV-035,40:1A:30:C:D:5E,Engineering_Workstation,Siemens,Model-4314,true,true,true,true,true,Basic,3,1,2025-11-09,66,v21.11,Proprietary
192.168.131.120,,E:10:A:47:17:5C,Safety_Controller,Endress+Hauser,Safety_Controller-636,true,true,false,false,true,Basic,0,0,2025-11-05,66,v2.8.3,Unknown
192.168.160.232,DEVICE-192-168-160-232,46:56:47:3B:5F:34,SCADA,Generic,Unknown,true,true,true,true,true,Role-Based,0,0,2025-11-07,74,v16.0,EtherNet/IP
192.168.160.130,PLC-190,12:2C:1A:22:46:26,PLC,Yokogawa,Model-8591,true,true,false,true,false,Role-Based,1,0,2025-11-07,84,v21.11,EtherNet/IP
192.168.83.112,VFD-4355,49:21:11:2C:14:13,VFD,ABB,VFD-370,true,true,false,true,true,Role-Based,2,1,2025-11-04,62,v1.2.3,Unknown
192.168.128.106,PLC-116,61:B:1F:62:36:4A,PLC,Siemens,Model-8264,true,true,true,false,true,Role-Based,1,0,2025-11-05,70,R4.03,Proprietary
192.168.193.82,Anal-2241,41:10:30:C:3B:2D,Analyzer,Rosemount,Analyzer-996,true,true,false,false,true,Basic,0,0,2025-11-03,78,v3.1.0,HART-IP
192.168.173.152,Smar-2671,19:38:1C:3D:3D:2D,Smart_Transmitter,Emerson,Smart_Transmitter-423,false,false,false,false,true,None,10,2,2025-11-05,70,R4.03,Modbus TCP
192.168.247.235,,55:57:3A:43:52:53,Safety_Controller,Rosemount,Safety_Controller-313,true,true,false,false,false,Role-Based,1,0,2025-11-05,72,v20.19,Modbus TCP
192.168.82.13,Swit-4381,44:26:1D:2C:3B:49,Switch,Unknown,Unknown,true,true,false,false,false,Basic,0,0,2025-11-07,87,v16.0,Unknown
192.168.64.143,DEVICE-192-168-64-143,16:3F:24:46:45:61,Server,Emerson,Model-5164,true,false,false,true,false,Role-Based,1,0,2025-11-05,69,v3.1.0,EtherNet/IP
192.168.243.29,DEVICE-192-168-243-29,3F:14:5F:31:44:15,Protocol_Converter,Yokogawa,Protocol_Converter-812,true,true,false,true,false,Basic,1,0,2025-11-03,86,v16.0,BACnet
192.168.172.230,,3D:3B:39:26:53:4C,RTU,Honeywell,Model-7011,true,true,true,true,false,Basic,2,1,2025-11-10,94,R4.03,Modbus TCP
192.168.214.24,DEVICE-192-168-214-24,55:35:37:27:C:1C,Protocol_Converter,ABB,Protocol_Converter-270,false,false,false,false,false,None,9,2,2025-11-09,75,v14.3,Modbus TCP
192.168.94.74,Prot-2925,25:2C:43:2C:14:E,Protocol_Converter,Rosemount,Protocol_Converter-276,true,true,false,false,true,Role-Based,3,0,2025-11-04,81,v21.11,Modbus TCP
192.168.174.94,Gate-2551,1C:43:1E:26:4A:54,Gateway,Generic,Unknown,true,true,false,false,true,Basic,1,0,2025-11-03,80,v16.0,Modbus TCP
192.168.202.179,DEVICE-192-168-202-179,16:B:26:16:3C:C,Switch,Schneider,Switch-912,true,true,false,false,false,Role-Based,1,0,2025-11-10,80,v3.1.0,Unknown
192.168.239.103,Swit-1375,2E:58:35:5B:2F:57,Switch,Emerson,Switch-810,true,true,false,true,false,Role-Based,1,0,2025-11-09,63,v21.11,Modbus TCP
192.168.104.148,,44:1D:36:C:32:61,Gateway,Endress+Hauser,Gateway-159,true,true,false,true,true,Role-Based,1,0,2025-11-03,94,v4.5.2,Unknown
192.168.227.233,DEVICE-192-168-227-233,4B:35:34:49:1B:55,Smart_Transmitter,Endress+Hauser,Smart_Transmitter-984,true,false,false,false,false,Role-Based,2,0,2025-11-08,76,Unknown,HART-IP
192.168.61.122,DEVICE-192-168-61-122,38:51:16:F:2A:1F,Smart_Transmitter,Unknown,Unknown,true,true,false,true,true,Role-Based,2,1,2025-11-10,84,Unknown,Unknown
192.168.59.27,Safe-4018,52:C:3D:56:F:11,Safety_Controller,ABB,Safety_Controller-863,true,true,false,false,false,Basic,1,0,2025-11-10,65,R4.03,BACnet
192.168.67.237,IP_C-6045,23:1B:14:5A:50:38,IP_Camera,Siemens,IP_Camera-713,true,true,true,false,true,Role-Based,0,0,2025-11-03,72,v20.19,Modbus TCP
192.168.107.80,Prot-1797,1A:21:55:16:55:10,Protocol_Converter,Rosemount,Protocol_Converter-787,true,false,false,false,false,Basic,0,0,2025-11-08,81,v2.8.1,Modbus TCP
192.168.236.32,Prot-3824,4A:5D:43:2D:E:39,Protocol_Converter,Rosemount,Protocol_Converter-859,false,false,true,false,true,None,12,4,2025-11-04,95,v2.8.1,Unknown
192.168.82.131,DEVICE-192-168-82-131,37:10:42:3D:13:16,Protocol_Converter,Endress+Hauser,Protocol_Converter-888,true,true,false,false,true,Role-Based,2,0,2025-11-05,81,v3.1.0,HART-IP
192.168.157.102,VFD-4094,23:27:4F:D:17:55,VFD,Endress+Hauser,VFD-623,false,false,true,false,true,None,11,6,2025-11-10,75,Unknown,Modbus TCP
192.168.134.69,Smar-2018,62:3A:32:2B:21:5C,Smart_Transmitter,ABB,Smart_Transmitter-318,true,false,false,true,true,Basic,2,0,2025-11-08,77,v3.1.0,BACnet
192.168.138.126,DEVICE-192-168-138-126,55:3D:10:2F:38:32,Protocol_Converter,Generic,Unknown,true,true,false,false,true,Role-Based,3,1,2025-11-07,67,R4.03,Modbus TCP
192.168.248.126,DEVICE-192-168-248-126,1F:32:48:E:42:5C,Gateway,Yokogawa,Gateway-396,true,false,false,false,true,Basic,3,1,2025-11-06,80,v2.8.3,HART-IP
192.168.187.91,DEV-1164,2E:46:35:3D:62:17,Engineering_Workstation,ABB,Model-6538,true,true,true,true,true,Role-Based,3,0,2025-11-09,73,v2.8.1,Proprietary
192.168.196.82,Prot-4622,11:3F:4C:31:C:50,Protocol_Converter,Schneider,Protocol_Converter-366,true,false,false,false,true,Role-Based,1,0,2025-11-07,82,Unknown,BACnet
192.168.130.208,,21:46:45:46:34:C,IP_Camera,Schneider,IP_Camera-592,true,true,false,true,true,Role-Based,0,0,2025-11-05,70,v3.1.0,Modbus TCP
192.168.80.22,Safe-8098,10:62:40:B:62:25,Safety_Controller,Unknown,Unknown,true,true,false,false,true,Role-Based,3,1,2025-11-09,95,v1.2.3,Unknown
192.168.70.59,DEVICE-192-168-70-59,36:22:38:39:26:46,VFD,Siemens,VFD-709,true,true,false,false,true,Basic,2,0,2025-11-07,61,R511.5,Modbus TCP
192.168.11.171,DEVICE-192-168-11-171,2F:4A:2F:A:4C:38,HMI,Yokogawa,Model-2565,true,true,false,true,false,Role-Based,0,0,2025-11-05,60,v5.0,Modbus TCP
192.168.120.145,Swit-6711,62:23:2B:26:3E:3B,Switch,Emerson,Switch-309,false,false,false,false,false,None,8,1,2025-11-07,91,v2.8.1,Modbus TCP
192.168.233.228,DEVICE-192-168-233-228,4D:41:E:5D:62:3B,VFD,Yokogawa,VFD-600,true,true,false,false,true,Role-Based,0,0,2025-11-06,87,R4.03,HART-IP
192.168.72.97,DEVICE-192-168-72-97,22:52:13:4A:34:E,Analyzer,Emerson,Analyzer-435,true,true,false,false,true,Basic,2,0,2025-11-09,100,R4.03,HART-IP
192.168.120.97,DEVICE-192-168-120-97,2C:45:14:13:3F:23,Smart_Transmitter,Rosemount,Smart_Transmitter-307,true,false,true,true,true,Role-Based,0,0,2025-11-09,64,v3.1.0,Modbus TCP
192.168.144.229,DEVICE-192-168-144-229,10:31:5D:48:31:60,Safety_Controller,Schneider,Safety_Controller-669,true,true,false,true,false,Role-Based,3,1,2025-11-08,73,v14.3,Modbus TCP
192.168.52.191,DCS-569,54:D:36:51:48:B,DCS,Honeywell,Model-4750,true,true,false,true,false,Role-Based,2,0,2025-11-10,90,R511.5,Profinet
192.168.57.65,Safe-7523,5D:52:60:1F:59:44,Safety_Controller,ABB,Safety_Controller-830,true,true,false,false,true,Basic,1,0,2025-11-03,88,v3.1.0,BACnet
192.168.124.154,Prot-1772,D:31:55:A:E:2D,Protocol_Converter,ABB,Protocol_Converter-491,false,false,true,false,false,None,10,1,2025-11-04,88,v2.8.3,Modbus TCP
192.168.49.33,,3B:4B:29:22:60:15,Switch,Siemens,Switch-751,true,true,false,false,false,Role-Based,1,0,2025-11-06,75,v20.19,Unknown
192.168.246.62,,3A:3F:1D:57:40:20,IP_Camera,Rosemount,IP_Camera-840,true,true,true,false,true,Role-Based,0,0,2025-11-10,88,v16.0,BACnet
192.168.174.168,DEVICE-192-168-174-168,3D:C:17:39:3D:30,Gateway,Unknown,Unknown,true,false,true,true,false,Role-Based,3,1,2025-11-05,75,v5.0,HART-IP
192.168.81.61,Smar-6933,61:2C:2C:5F:61:35,Smart_Transmitter,Endress+Hauser,Smart_Transmitter-405,true,true,false,true,true,Basic,1,0,2025-11-03,80,v5.0,Modbus TCP
192.168.201.63,Swit-1664,52:1A:5B:43:4B:18,Switch,ABB,Switch-655,true,true,false,false,true,Basic,0,0,2025-11-08,62,Unknown,BACnet
192.168.224.159,IP_C-3984,54:57:5B:56:53:30,IP_Camera,ABB,IP_Camera-612,true,true,false,true,true,Role-Based,2,0,2025-11-10,68,v2.8.3,Unknown
192.168.134.200,,E:36:40:2A:3E:51,IP_Camera,Emerson,IP_Camera-417,true,true,false,false,false,Role-Based,3,0,2025-11-09,62,v5.0,BACnet
192.168.114.33,Swit-2549,44:32:28:42:3D:41,Switch,Yokogawa,Switch-622,true,true,false,true,true,Role-Based,3,0,2025-11-10,99,v21.11,Unknown
192.168.187.168,DEVICE-192-168-187-168,43:32:31:31:E:42,Switch,Endress+Hauser,Switch-410,true,true,false,false,true,Role-Based,1,0,2025-11-03,93,v14.3,Unknown
192.168.214.213,Anal-3013,35:18:55:39:60:31,Analyzer,Yokogawa,Analyzer-261,true,true,false,false,true,Basic,2,0,2025-11-04,92,v14.3,BACnet
192.168.220.78,DEVICE-192-168-220-78,43:16:B:42:58:3B,Protocol_Converter,Yokogawa,Protocol_Converter-373,true,true,false,false,true,Role-Based,1,0,2025-11-09,87,v4.5.2,HART-IP
192.168.225.151,IP_C-6066,3B:62:42:5D:4E:39,IP_Camera,Schneider,IP_Camera-286,true,true,false,true,true,Basic,2,1,2025-11-05,89,v20.19,Modbus TCP
192.168.184.93,DEVICE-192-168-184-93,4E:3E:51:1E:42:1F,Safety_Controller,Rosemount,Safety_Controller-580,true,true,false,false,true,Role-Based,3,1,2025-11-04,97,v21.11,Modbus TCP
192.168.17.185,Smar-2782,28:D:21:25:2D:2B,Smart_Transmitter,Endress+Hauser,Smart_Transmitter-532,true,true,false,false,true,Role-Based,3,1,2025-11-09,96,v2.8.1,HART-IP
192.168.223.240,Gate-3589,47:B:54:46:2E:4C,Gateway,Rosemount,Gateway-325,true,true,false,false,true,Role-Based,1,0,2025-11-10,61,v2.8.1,BACnet
192.168.171.167,Safe-2992,4A:4D:4A:52:58:10,Safety_Controller,Yokogawa,Safety_Controller-899,true,true,true,true,true,Role-Based,2,0,2025-11-05,96,v20.19,HART-IP
192.168.156.35,DEV-024,5A:4F:3C:50:2F:24,Controller,Siemens,Model-6230,true,false,true,false,false,Role-Based,0,0,2025-11-08,73,v5.0,Profinet
192.168.121.93,DEVICE-192-168-121-93,42:A:51:3A:E:1E,IP_Camera,Generic,Unknown,true,true,true,false,true,Basic,2,0,2025-11-09,77,v1.2.3,Unknown
192.168.101.144,Safe-7769,F:38:3A:15:62:A,Safety_Controller,Siemens,Safety_Controller-709,true,true,false,false,false,Role-Based,0,0,2025-11-06,80,v1.2.3,Unknown
192.168.66.150,DEVICE-192-168-66-150,2D:B:33:43:37:39,Switch,Endress+Hauser,Switch-453,true,true,false,true,true,Basic,1,0,2025-11-09,80,v2.8.1,HART-IP
192.168.148.115,,26:34:36:10:2D:57,RTU,Allen-Bradley,Model-7965,true,true,true,true,true,Role-Based,2,1,2025-11-07,87,v3.1.0,EtherNet/IP
192.168.61.57,,B:55:D:20:33:14,Protocol_Converter,Yokogawa,Protocol_Converter-545,true,true,false,true,true,Basic,0,0,2025-11-03,78,v3.1.0,HART-IP
192.168.220.165,IP_C-1590,60:41:12:25:25:A,IP_Camera,Yokogawa,IP_Camera-565,true,true,false,true,true,Role-Based,1,0,2025-11-06,74,Unknown,Unknown
192.168.166.68,DEVICE-192-168-166-68,61:D:2F:2D:51:38,Historian,Schneider,Model-5641,true,true,true,true,true,Role-Based,2,1,2025-11-09,71,Unknown,EtherNet/IP
192.168.110.137,DEV-179,32:4F:12:4E:39:2A,Server,Generic,Unknown,true,true,false,true,true,Basic,0,0,2025-11-09,99,v4.5.2,Profinet
192.168.37.197,,22:56:3B:4C:16:3E,Engineering_Workstation,Emerson,Model-7012,true,true,false,false,false,Role-Based,1,0,2025-11-03,74,v3.1.0,Modbus TCP
192.168.115.215,,5A:5D:42:5B:26:53,Safety_Controller,Yokogawa,Safety_Controller-894,false,false,false,true,true,None,8,0,2025-11-04,62,R4.03,BACnet
192.168.21.29,DEVICE-192-168-21-29,34:E:18:4A:5B:24,Engineering_Workstation,GE,Model-6676,true,true,false,true,true,Basic,2,0,2025-11-03,95,v1.2.3,Profinet
192.168.94.217,DEVICE-192-168-94-217,5D:19:53:58:21:2E,Protocol_Converter,Emerson,Protocol_Converter-646,false,false,false,false,true,None,12,5,2025-11-06,70,v16.0,Modbus TCP
192.168.64.216,DEVICE-192-168-64-216,43:D:2F:37:13:59,Engineering_Workstation,Allen-Bradley,Model-5171,true,true,false,false,true,Role-Based,1,0,2025-11-03,89,v16.0,Proprietary
192.168.28.37,,29:53:41:B:25:43,Smart_Transmitter,Siemens,Smart_Transmitter-187,false,false,false,false,true,None,8,2,2025-11-07,89,v14.3,HART-IP
192.168.220.155,,5F:B:48:5B:21:45,Safety_Controller,Emerson,Safety_Controller-761,true,true,false,true,true,Role-Based,2,0,2025-11-05,86,R4.03,Modbus TCP
192.168.230.88,PLC-872,16:53:37:38:13:1E,PLC,GE,Model-4856,true,true,false,true,true,Role-Based,1,0,2025-11-10,69,v16.0,Modbus TCP
192.168.27.217,Smar-6922,D:42:C:1A:D:A,Smart_Transmitter,Generic,Unknown,true,true,false,false,true,Role-Based,0,0,2025-11-08,61,v5.0,Unknown
192.168.51.79,RTU-322,4C:1D:5C:3F:4C:12,RTU,ABB,Model-3238,true,true,true,true,true,Role-Based,3,1,2025-11-06,78,v4.5.2,Profinet
192.168.53.240,,4D:45:3C:E:1E:14,Safety_Controller,Emerson,Safety_Controller-816,true,true,false,true,true,Basic,1,0,2025-11-07,82,v3.1.0,BACnet
192.168.67.211,DEVICE-192-168-67-211,31:5F:24:53:40:2B,Gateway,ABB,Gateway-671,true,true,false,false,false,Basic,3,1,2025-11-03,89,v4.5.2,HART-IP
192.168.211.116,Prot-4772,56:39:2B:50:13:3E,Protocol_Converter,Endress+Hauser,Protocol_Converter-397,true,true,false,true,false,Role-Based,1,0,2025-11-04,88,Unknown,Unknown
192.168.64.152,DEVICE-192-168-64-152,45:2B:19:33:5A:3C,Switch,Siemens,Switch-814,true,true,false,false,true,Role-Based,3,0,2025-11-09,75,v5.0,BACnet
192.168.57.53,DEVICE-192-168-57-53,26:38:1D:3F:40:F,Smart_Transmitter,Yokogawa,Smart_Transmitter-113,true,true,false,false,true,Role-Based,0,0,2025-11-06,85,R4.03,HART-IP
192.168.111.134,Prot-4425,60:47:18:37:2A:11,Protocol_Converter,Emerson,Protocol_Converter-285,true,true,false,false,false,Basic,2,0,2025-11-09,66,v1.2.3,HART-IP
192.168.49.227,DEVICE-192-168-49-227,3F:50:49:13:43:34,Smart_Transmitter,Generic,Unknown,true,true,false,false,false,Role-Based,1,0,2025-11-06,60,v3.1.0,HART-IP
192.168.50.151,,14:28:5A:4E:56:37,Gateway,Rosemount,Gateway-408,false,false,false,false,true,None,8,4,2025-11-03,60,v2.8.3,HART-IP
192.168.65.88,Smar-5849,5F:25:40:2A:31:39,Smart_Transmitter,Rosemount,Smart_Transmitter-654,false,false,false,false,false,None,3,1,2025-11-06,79,v3.1.0,HART-IP
192.168.49.205,IP_C-6632,51:24:36:5E:53:3A,IP_Camera,Siemens,IP_Camera-466,false,false,false,false,false,None,11,6,2025-11-05,73,v1.2.3,HART-IP
