tag_id,plant,unit,device_type,ip_address,mac_address,protocol,vendor,model,firmware_version,last_seen,discovery_method,confidence_level,network_segment,criticality,is_managed,has_security_patches
"REF-015","Port Arthur Refinery","Reformer Unit","Motor Starter","192.168.4.33","4d:a2:3d:19:6f:71","DNP3","Siemens","MotorStarter-3830","3.5.22","2025-10-24T16:38:55.467Z","Network Scan","62","VLAN-71","Low","true","true"
"REF-016","Port Arthur Refinery","Reformer Unit","Flow Transmitter","192.168.108.17","9b:72:55:d6:36:f7","Profinet","Honeywell","FlowTransmitter-7849","2.4.61","2025-10-22T21:15:36.566Z","Asset Inventory","97","VLAN-50","High","true","false"
"REF-017","Port Arthur Refinery","Reformer Unit","PLC","192.168.214.155","27:05:53:ef:4e:0f","Profinet","Honeywell","PLC-9737","4.9.6","2025-10-23T17:54:51.214Z","Network Scan","80","VLAN-41","Medium","false","false"
"REF-018","Port Arthur Refinery","Reformer Unit","Temperature Transmitter","192.168.89.40","9b:8b:1a:7d:9b:bd","Profinet","Honeywell","TemperatureTransmitter-5082","3.3.83","2025-10-18T00:06:08.111Z","Network Scan","94","VLAN-40","Critical","true","false"
"REF-019","Port Arthur Refinery","Reformer Unit","HMI","192.168.159.46","0d:d8:19:da:20:da","OPC UA","Rockwell","HMI-9816","3.8.32","2025-10-19T06:32:53.758Z","Network Scan","92","VLAN-85","Medium","true","true"
"REF-020","Port Arthur Refinery","Reformer Unit","Safety PLC","192.168.119.213","a2:60:64:4e:5c:f7","Profinet","Honeywell","SafetyPLC-1189","5.7.25","2025-10-23T03:37:41.851Z","Asset Inventory","75","VLAN-91","Critical","false","false"
"REF-021","Port Arthur Refinery","Reformer Unit","Temperature Transmitter","192.168.110.239","d6:38:f9:f1:9a:9d","Profinet","Honeywell","TemperatureTransmitter-3048","2.7.99","2025-10-20T12:08:12.135Z","Network Scan","87","VLAN-19","Critical","true","true"
"REF-022","Port Arthur Refinery","Reformer Unit","Flow Transmitter","192.168.232.201","c4:46:87:0b:89:40","Modbus TCP","Emerson","FlowTransmitter-1053","5.5.0","2025-10-18T23:21:14.435Z","Protocol Analysis","86","VLAN-64","Medium","false","true"
"REF-023","Port Arthur Refinery","Reformer Unit","RTU","192.168.189.163","f5:cd:16:2d:e2:56","OPC UA","Rockwell","RTU-3753","1.0.3","2025-10-22T14:04:08.295Z","SNMP","78","VLAN-16","Medium","true","true"
"REF-024","Port Arthur Refinery","Reformer Unit","Motor Starter","192.168.40.163","a7:06:db:57:76:a6","OPC UA","Siemens","MotorStarter-5699","2.0.61","2025-10-17T20:38:13.250Z","Network Scan","81","VLAN-79","Medium","true","false"
"REF-025","Port Arthur Refinery","Reformer Unit","RTU","192.168.33.103","33:10:85:3e:63:9b","DNP3","Honeywell","RTU-7974","4.6.10","2025-10-19T03:27:46.007Z","Network Scan","69","VLAN-38","High","true","true"
"REF-026","Port Arthur Refinery","Reformer Unit","Pressure Transmitter","192.168.190.55","6b:71:46:ca:41:18","OPC UA","Siemens","PressureTransmitter-1934","3.0.14","2025-10-18T23:26:19.579Z","Protocol Analysis","97","VLAN-11","Low","false","true"
"REF-027","Port Arthur Refinery","Reformer Unit","PLC","192.168.254.55","c7:67:55:9b:9f:82","Profinet","Siemens","PLC-6333","1.4.94","2025-10-23T05:13:13.917Z","Protocol Analysis","98","VLAN-21","High","true","true"
"REF-028","Port Arthur Refinery","Reformer Unit","Flow Transmitter","192.168.163.181","8f:28:41:3f:3d:4b","OPC UA","Honeywell","FlowTransmitter-8624","4.9.41","2025-10-20T05:14:32.156Z","Asset Inventory","91","VLAN-58","Critical","true","true"
"REF-029","Port Arthur Refinery","Reformer Unit","Motor Starter","192.168.10.23","d1:d1:60:db:0f:c7","DNP3","Honeywell","MotorStarter-7236","5.9.0","2025-10-21T07:50:13.070Z","SNMP","90","VLAN-4","Medium","true","true"
"REF-030","Port Arthur Refinery","Reformer Unit","Temperature Transmitter","192.168.254.148","ab:28:aa:58:aa:63","OPC UA","Rockwell","TemperatureTransmitter-9667","2.5.70","2025-10-23T08:28:42.041Z","Asset Inventory","63","VLAN-42","Low","false","true"
"REF-031","Port Arthur Refinery","Reformer Unit","RTU","192.168.32.16","a6:0b:1d:81:83:cd","Modbus TCP","Honeywell","RTU-2415","1.5.73","2025-10-19T06:51:03.902Z","Network Scan","91","VLAN-30","High","true","false"
"REF-032","Port Arthur Refinery","Reformer Unit","Control Valve","192.168.63.96","b0:d9:ae:4a:d5:1a","Ethernet/IP","Schneider","ControlValve-7896","4.2.22","2025-10-18T23:55:58.526Z","Network Scan","72","VLAN-65","Medium","true","true"
"REF-033","Port Arthur Refinery","Reformer Unit","Control Valve","192.168.82.177","ab:f2:33:c0:30:a7","OPC UA","Siemens","ControlValve-9879","2.0.83","2025-10-22T11:49:11.413Z","Protocol Analysis","91","VLAN-35","High","false","true"
"REF-034","Port Arthur Refinery","Reformer Unit","Temperature Transmitter","192.168.13.152","1d:12:ae:be:74:f5","DNP3","Siemens","TemperatureTransmitter-7721","2.7.60","2025-10-24T12:24:36.659Z","Protocol Analysis","95","VLAN-13","Medium","true","true"
"REF-035","Port Arthur Refinery","Reformer Unit","RTU","192.168.108.116","d9:75:0e:fb:8f:7f","Ethernet/IP","Siemens","RTU-8109","2.2.12","2025-10-18T05:14:33.802Z","SNMP","93","VLAN-61","Low","true","true"
"REF-036","Port Arthur Refinery","Reformer Unit","PLC","192.168.17.102","1f:d8:7c:46:7c:00","Profinet","Siemens","PLC-9702","4.0.41","2025-10-22T07:30:41.408Z","Protocol Analysis","95","VLAN-58","High","true","true"
"REF-037","Port Arthur Refinery","Reformer Unit","Flow Transmitter","192.168.26.38","7a:a7:09:e2:99:f5","DNP3","Siemens","FlowTransmitter-5468","3.4.72","2025-10-18T03:30:26.416Z","Protocol Analysis","69","VLAN-31","Medium","true","true"
"REF-038","Port Arthur Refinery","Reformer Unit","Temperature Transmitter","192.168.41.40","6d:f0:73:e2:c1:1c","OPC UA","Rockwell","TemperatureTransmitter-6350","4.1.59","2025-10-19T12:20:30.049Z","SNMP","77","VLAN-57","Medium","true","false"
"REF-039","Port Arthur Refinery","Reformer Unit","Control Valve","192.168.30.49","fe:c4:c5:3a:1b:6d","DNP3","Honeywell","ControlValve-5690","2.4.48","2025-10-21T23:48:32.512Z","Protocol Analysis","89","VLAN-8","Medium","false","true"
"REF-040","Port Arthur Refinery","Reformer Unit","Flow Transmitter","192.168.18.78","f9:ce:46:3d:5a:57","Ethernet/IP","ABB","FlowTransmitter-6032","1.4.8","2025-10-23T04:05:43.999Z","Protocol Analysis","65","VLAN-80","Critical","true","true"
"REF-041","Port Arthur Refinery","Reformer Unit","Pressure Transmitter","192.168.49.92","82:16:5b:97:84:95","DNP3","ABB","PressureTransmitter-9919","3.1.49","2025-10-20T18:58:14.207Z","Protocol Analysis","79","VLAN-12","Medium","true","true"
"REF-042","Port Arthur Refinery","Reformer Unit","RTU","192.168.59.183","f8:e2:cc:a8:4b:bb","Modbus TCP","Rockwell","RTU-7210","5.1.28","2025-10-20T19:54:39.549Z","SNMP","67","VLAN-38","Medium","true","false"
"REF-043","Port Arthur Refinery","Reformer Unit","HMI","192.168.190.160","4e:fb:ad:0c:a9:3c","OPC UA","ABB","HMI-1741","2.6.70","2025-10-22T02:19:51.635Z","Protocol Analysis","65","VLAN-13","High","true","true"
"REF-044","Port Arthur Refinery","Reformer Unit","PLC","192.168.146.125","67:c6:62:e8:2c:ea","OPC UA","Rockwell","PLC-9340","3.2.52","2025-10-18T07:04:36.544Z","Asset Inventory","96","VLAN-19","Low","true","false"
"REF-045","Port Arthur Refinery","Reformer Unit","RTU","192.168.213.222","29:1b:68:6d:8e:3d","Profinet","Schneider","RTU-9183","1.8.70","2025-10-20T22:07:20.082Z","Network Scan","93","VLAN-8","Critical","true","true"
"REF-046","Port Arthur Refinery","Reformer Unit","PLC","192.168.136.207","d3:5e:61:11:fc:b9","DNP3","Honeywell","PLC-9486","1.9.41","2025-10-22T19:35:14.226Z","SNMP","64","VLAN-31","Critical","true","false"
"REF-047","Port Arthur Refinery","Reformer Unit","Control Valve","192.168.74.248","5e:5f:dc:5b:13:37","DNP3","ABB","ControlValve-3625","1.2.89","2025-10-22T17:56:10.339Z","SNMP","72","VLAN-3","High","true","true"
"REF-048","Port Arthur Refinery","Reformer Unit","Flow Transmitter","192.168.33.218","35:ae:da:72:b3:09","DNP3","Siemens","FlowTransmitter-4013","5.6.72","2025-10-18T06:09:49.417Z","Network Scan","62","VLAN-93","High","true","true"
"REF-049","Port Arthur Refinery","Reformer Unit","Pressure Transmitter","192.168.181.30","cd:ad:0e:cf:eb:a0","Profinet","Rockwell","PressureTransmitter-8949","4.7.15","2025-10-22T02:34:23.552Z","SNMP","65","VLAN-29","Critical","true","false"
"REF-050","Port Arthur Refinery","Reformer Unit","Pressure Transmitter","192.168.127.121","1b:8e:d3:d6:30:4a","Profinet","Siemens","PressureTransmitter-1642","4.8.53","2025-10-21T23:19:22.045Z","Protocol Analysis","69","VLAN-20","Critical","true","true"
"REF-051","Port Arthur Refinery","Reformer Unit","Temperature Transmitter","192.168.11.71","ff:7b:72:2c:b1:e8","Ethernet/IP","Rockwell","TemperatureTransmitter-5988","2.7.24","2025-10-18T20:11:34.966Z","Protocol Analysis","98","VLAN-8","Low","false","true"
"REF-052","Port Arthur Refinery","Reformer Unit","Pressure Transmitter","192.168.133.142","00:1c:fb:b1:2d:ab","Profinet","Schneider","PressureTransmitter-2640","3.1.79","2025-10-22T14:55:26.633Z","Network Scan","96","VLAN-75","Medium","true","true"
"REF-053","Port Arthur Refinery","Reformer Unit","RTU","192.168.130.234","b6:5f:6f:10:24:d8","OPC UA","Siemens","RTU-8773","5.1.19","2025-10-18T19:24:56.232Z","Asset Inventory","90","VLAN-1","Critical","true","false"
"REF-054","Port Arthur Refinery","Reformer Unit","Flow Transmitter","192.168.68.40","81:98:ca:35:b1:8e","OPC UA","Rockwell","FlowTransmitter-8815","5.9.56","2025-10-20T12:59:29.184Z","Network Scan","99","VLAN-50","Low","true","false"
"REF-055","Port Arthur Refinery","Reformer Unit","PLC","192.168.146.29","8a:6e:cf:15:5e:44","OPC UA","Schneider","PLC-7518","2.0.50","2025-10-19T22:23:47.413Z","Network Scan","92","VLAN-14","Critical","true","true"
"REF-056","Port Arthur Refinery","Reformer Unit","DCS","192.168.209.31","a8:9b:01:59:5e:c7","Modbus TCP","Emerson","DCS-5891","1.8.46","2025-10-22T14:03:02.649Z","Network Scan","61","VLAN-83","Low","true","true"
"REF-057","Port Arthur Refinery","Reformer Unit","Motor Starter","192.168.85.108","a8:69:5c:96:26:f3","Profinet","Emerson","MotorStarter-4566","4.4.60","2025-10-23T15:19:05.682Z","Asset Inventory","87","VLAN-33","Low","true","false"
"ALK-001","Port Arthur Refinery","Alkylation Unit","RTU","192.168.111.218","40:03:7c:06:40:0e","DNP3","Rockwell","RTU-7820","5.6.86","2025-10-21T07:04:02.687Z","Protocol Analysis","91","VLAN-29","Low","true","false"
"ALK-002","Port Arthur Refinery","Alkylation Unit","Safety PLC","192.168.205.239","4f:ca:c0:f3:e8:bf","Ethernet/IP","Schneider","SafetyPLC-5479","4.7.14","2025-10-22T16:13:25.634Z","Protocol Analysis","85","VLAN-52","Medium","true","true"
"ALK-003","Port Arthur Refinery","Alkylation Unit","Flow Transmitter","192.168.142.163","cb:9d:db:41:6c:ac","OPC UA","Siemens","FlowTransmitter-7668","4.4.48","2025-10-19T16:20:48.943Z","Network Scan","65","VLAN-90","Low","true","true"
"ALK-004","Port Arthur Refinery","Alkylation Unit","Control Valve","192.168.193.251","62:3d:0d:2a:78:e9","Modbus TCP","Siemens","ControlValve-8781","3.8.53","2025-10-22T16:15:41.002Z","SNMP","70","VLAN-45","Medium","true","true"
"ALK-005","Port Arthur Refinery","Alkylation Unit","Motor Starter","192.168.142.118","0a:75:44:53:ee:19","OPC UA","Honeywell","MotorStarter-3530","1.6.95","2025-10-23T06:55:23.258Z","Asset Inventory","87","VLAN-16","Low","true","true"
"ALK-006","Port Arthur Refinery","Alkylation Unit","HMI","192.168.45.94","30:c5:ae:83:0f:bc","OPC UA","Rockwell","HMI-3625","4.4.60","2025-10-20T19:56:27.295Z","Network Scan","71","VLAN-89","Medium","true","true"
"ALK-007","Port Arthur Refinery","Alkylation Unit","DCS","192.168.76.159","c6:45:e5:b3:1d:f1","Ethernet/IP","ABB","DCS-3106","2.9.93","2025-10-23T10:48:37.237Z","Network Scan","98","VLAN-65","Critical","false","true"
"ALK-008","Port Arthur Refinery","Alkylation Unit","Flow Transmitter","192.168.219.113","9c:d8:80:c6:c8:ea","OPC UA","Emerson","FlowTransmitter-5692","2.0.72","2025-10-22T16:26:10.641Z","Asset Inventory","61","VLAN-41","Medium","true","false"
"ALK-009","Port Arthur Refinery","Alkylation Unit","PLC","192.168.162.110","82:4d:d1:27:e7:2e","Profinet","Honeywell","PLC-4667","3.1.1","2025-10-21T03:53:11.713Z","Protocol Analysis","70","VLAN-6","Low","false","true"
"ALK-010","Port Arthur Refinery","Alkylation Unit","Temperature Transmitter","192.168.15.66","6c:a7:3c:35:cf:dc","Modbus TCP","Rockwell","TemperatureTransmitter-8655","3.9.13","2025-10-18T18:02:21.005Z","Asset Inventory","60","VLAN-53","High","false","false"
"ALK-011","Port Arthur Refinery","Alkylation Unit","Control Valve","192.168.223.72","cd:0f:b8:c0:5c:ac","Ethernet/IP","Rockwell","ControlValve-8543","3.3.82","2025-10-21T10:49:42.370Z","Network Scan","63","VLAN-70","Critical","true","true"
"ALK-012","Port Arthur Refinery","Alkylation Unit","Temperature Transmitter","192.168.85.93","36:8c:87:f9:94:22","DNP3","Honeywell","TemperatureTransmitter-5693","3.4.34","2025-10-19T18:04:32.572Z","Asset Inventory","66","VLAN-95","Low","false","true"
"ALK-013","Port Arthur Refinery","Alkylation Unit","Flow Transmitter","192.168.210.50","1b:6f:f7:a9:6c:b5","Modbus TCP","ABB","FlowTransmitter-8266","2.4.82","2025-10-20T21:54:28.615Z","Protocol Analysis","99","VLAN-45","Low","true","false"
"ALK-014","Port Arthur Refinery","Alkylation Unit","DCS","192.168.111.212","a3:14:b7:3d:c5:6a","Modbus TCP","Siemens","DCS-3179","2.7.33","2025-10-23T03:46:06.601Z","Asset Inventory","73","VLAN-20","Medium","true","false"
"ALK-015","Port Arthur Refinery","Alkylation Unit","Temperature Transmitter","192.168.123.99","86:e3:af:e9:30:3b","OPC UA","Siemens","TemperatureTransmitter-8906","3.1.92","2025-10-18T14:15:55.856Z","Network Scan","72","VLAN-12","High","true","true"
"ALK-016","Port Arthur Refinery","Alkylation Unit","PLC","192.168.230.157","25:85:f6:52:66:7e","DNP3","Honeywell","PLC-8677","3.1.51","2025-10-22T09:13:03.865Z","Asset Inventory","68","VLAN-29","High","true","true"
"ALK-017","Port Arthur Refinery","Alkylation Unit","Pressure Transmitter","192.168.124.154","bc:75:62:a5:ab:e9","Modbus TCP","Honeywell","PressureTransmitter-3329","1.3.15","2025-10-18T20:20:26.585Z","SNMP","99","VLAN-71","Medium","true","true"
"ALK-018","Port Arthur Refinery","Alkylation Unit","RTU","192.168.160.44","b2:65:d5:67:4f:5b","DNP3","ABB","RTU-6717","5.5.73","2025-10-22T08:21:36.024Z","Protocol Analysis","76","VLAN-3","Low","true","true"
"ALK-019","Port Arthur Refinery","Alkylation Unit","PLC","192.168.70.236","98:7c:0f:c5:45:99","OPC UA","Siemens","PLC-7007","4.7.86","2025-10-20T05:50:23.372Z","Asset Inventory","72","VLAN-99","High","true","true"
"ALK-020","Port Arthur Refinery","Alkylation Unit","Motor Starter","192.168.157.55","5f:db:05:db:b4:87","Ethernet/IP","ABB","MotorStarter-8271","5.9.40","2025-10-21T08:17:14.603Z","Network Scan","80","VLAN-62","High","true","false"
"ALK-021","Port Arthur Refinery","Alkylation Unit","Temperature Transmitter","192.168.244.27","7e:56:81:09:f0:e8","Ethernet/IP","Honeywell","TemperatureTransmitter-7488","1.7.43","2025-10-21T22:49:03.936Z","Protocol Analysis","83","VLAN-13","High","true","false"
"ALK-022","Port Arthur Refinery","Alkylation Unit","Motor Starter","192.168.73.198","15:d5:e3:98:be:56","Ethernet/IP","Rockwell","MotorStarter-5836","2.4.60","2025-10-18T08:27:41.465Z","SNMP","74","VLAN-55","Medium","true","true"
"ALK-023","Port Arthur Refinery","Alkylation Unit","Control Valve","192.168.186.110","17:2f:2a:3f:46:d4","OPC UA","Rockwell","ControlValve-7673","1.3.47","2025-10-21T11:07:15.476Z","Network Scan","85","VLAN-77","High","true","true"
"ALK-024","Port Arthur Refinery","Alkylation Unit","Pressure Transmitter","192.168.50.61","d8:1d:37:ea:30:8b","DNP3","Schneider","PressureTransmitter-4493","4.1.66","2025-10-22T16:39:05.632Z","Protocol Analysis","69","VLAN-96","Medium","true","true"
"ALK-025","Port Arthur Refinery","Alkylation Unit","Control Valve","192.168.27.138","92:11:35:8c:8a:46","Profinet","Rockwell","ControlValve-2131","2.8.65","2025-10-19T04:31:27.532Z","Network Scan","71","VLAN-64","Medium","true","false"
"ALK-026","Port Arthur Refinery","Alkylation Unit","Temperature Transmitter","192.168.191.180","9b:d7:2c:7d:5e:3f","Ethernet/IP","Honeywell","TemperatureTransmitter-6248","1.5.68","2025-10-19T02:30:33.977Z","Network Scan","62","VLAN-4","High","true","true"
"ALK-027","Port Arthur Refinery","Alkylation Unit","Flow Transmitter","192.168.113.126","0d:2b:ed:48:62:7e","Ethernet/IP","Emerson","FlowTransmitter-9442","3.1.39","2025-10-21T10:20:10.620Z","SNMP","70","VLAN-95","High","true","true"
"ALK-028","Port Arthur Refinery","Alkylation Unit","HMI","192.168.89.177","ff:ee:4e:54:e7:dd","Profinet","Siemens","HMI-7013","2.6.41","2025-10-20T17:56:49.325Z","Network Scan","64","VLAN-82","High","true","true"
"ALK-029","Port Arthur Refinery","Alkylation Unit","Temperature Transmitter","192.168.122.176","d2:a1:5e:33:37:ab","Ethernet/IP","Siemens","TemperatureTransmitter-5252","2.0.21","2025-10-21T22:04:46.229Z","Protocol Analysis","83","VLAN-11","Low","false","true"
"ALK-030","Port Arthur Refinery","Alkylation Unit","Safety PLC","192.168.218.189","62:9d:5c:26:5f:d9","Ethernet/IP","Schneider","SafetyPLC-7596","2.2.69","2025-10-20T21:00:38.180Z","Protocol Analysis","86","VLAN-56","Critical","true","true"
"ALK-031","Port Arthur Refinery","Alkylation Unit","Pressure Transmitter","192.168.61.168","8c:db:ee:f1:a3:18","Profinet","Emerson","PressureTransmitter-7456","3.8.15","2025-10-21T13:43:34.948Z","Network Scan","65","VLAN-76","Low","true","true"
"ALK-032","Port Arthur Refinery","Alkylation Unit","Control Valve","192.168.208.191","2a:9a:c3:b2:69:7c","Ethernet/IP","Emerson","ControlValve-4114","5.6.50","2025-10-17T21:35:56.002Z","Asset Inventory","69","VLAN-10","Medium","true","true"
"ALK-033","Port Arthur Refinery","Alkylation Unit","Safety PLC","192.168.103.19","3c:48:de:5c:e5:f2","Profinet","Emerson","SafetyPLC-3280","2.5.60","2025-10-20T19:28:12.849Z","Protocol Analysis","83","VLAN-31","High","true","true"
"ALK-034","Port Arthur Refinery","Alkylation Unit","DCS","192.168.226.66","e4:27:4e:05:35:cc","Ethernet/IP","Siemens","DCS-6825","2.8.63","2025-10-23T22:46:01.327Z","Network Scan","83","VLAN-34","Low","false","true"
"ALK-035","Port Arthur Refinery","Alkylation Unit","Temperature Transmitter","192.168.91.204","a8:53:f5:33:9f:18","OPC UA","Siemens","TemperatureTransmitter-8896","4.4.38","2025-10-24T05:02:00.606Z","SNMP","90","VLAN-97","High","true","true"
"ALK-036","Port Arthur Refinery","Alkylation Unit","PLC","192.168.44.114","34:cd:20:5c:ca:7b","Modbus TCP","ABB","PLC-3711","4.8.67","2025-10-19T21:49:59.677Z","SNMP","95","VLAN-62","High","false","false"
"ALK-037","Port Arthur Refinery","Alkylation Unit","RTU","192.168.154.217","a0:df:81:db:81:82","Profinet","ABB","RTU-7238","1.3.14","2025-10-24T15:35:59.304Z","SNMP","84","VLAN-79","Medium","true","true"
"ALK-038","Port Arthur Refinery","Alkylation Unit","Safety PLC","192.168.85.136","d1:51:d9:6a:39:ae","DNP3","Honeywell","SafetyPLC-9057","3.2.24","2025-10-18T00:34:47.464Z","Asset Inventory","73","VLAN-60","Low","true","true"
"ALK-039","Port Arthur Refinery","Alkylation Unit","Control Valve","192.168.132.16","35:03:f3:f9:c1:84","Profinet","Siemens","ControlValve-9828","4.4.19","2025-10-22T08:41:50.758Z","Asset Inventory","79","VLAN-26","Critical","true","true"
"ALK-040","Port Arthur Refinery","Alkylation Unit","PLC","192.168.243.132","59:98:40:c3:8e:04","DNP3","Emerson","PLC-9717","4.9.30","2025-10-22T20:02:09.354Z","Asset Inventory","65","VLAN-61","High","true","false"
"ALK-041","Port Arthur Refinery","Alkylation Unit","HMI","192.168.82.248","af:7c:27:10:b4:06","OPC UA","Siemens","HMI-4175","2.4.44","2025-10-23T01:22:27.868Z","Protocol Analysis","99","VLAN-73","High","true","true"
"ALK-042","Port Arthur Refinery","Alkylation Unit","Control Valve","192.168.125.174","43:08:a1:ce:d8:4b","Profinet","Rockwell","ControlValve-2693","4.1.88","2025-10-22T09:46:13.641Z","Network Scan","77","VLAN-53","Medium","true","true"
"ALK-043","Port Arthur Refinery","Alkylation Unit","PLC","192.168.194.177","18:a2:b2:b1:a3:bf","OPC UA","Siemens","PLC-2379","1.9.33","2025-10-22T11:21:04.663Z","SNMP","68","VLAN-86","High","true","false"
"ALK-044","Port Arthur Refinery","Alkylation Unit","Motor Starter","192.168.55.168","2a:89:fb:c6:6d:f8","Profinet","Siemens","MotorStarter-2740","3.6.31","2025-10-20T05:34:35.383Z","Network Scan","91","VLAN-97","Critical","true","true"
